,street_address,city,state,zip_code,longitude,latitude,family_id
289,01864 Russell Forks,Crossett,AR,71635,-91.929274,33.14903,EYETCoKHEp
290,46199 Evans Wells Apt. 572,Ozark,AR,72949,-93.877078,35.549041,LBxCYzcbmm
291,68067 Karen Views Apt. 865,Little Rock,AR,72223,-92.536683,34.818957,lkZxRTAChv
292,0337 Theresa Plains,Conway,AR,72032,-92.430534,35.163707,JliDZmbbAb
293,45756 Matthew Mews,Fayetteville,AR,72701,-94.212579,36.124023,LdBtixtnuE
294,05361 Guzman Flats Apt. 819,Osceola,AR,72370,-90.082269,35.787921,NWwNeyFdum
295,3743 Parker Isle Suite 477,Russellville,AR,72801,-93.239711,35.32831,WBIIWiQhGm
296,478 Melissa Greens,Jonesboro,AR,72401,-90.718857,35.837491,ffUEkEAKrI
297,6162 Pitts Pass,Harrison,AR,72601,-93.185644,36.338179,qhWjOOALHo
298,54605 Hurst Squares Apt. 090,Magnolia,AR,71753,-93.246297,33.378632,ynyjdfxeCr
299,615 Cheryl Square Suite 817,Springdale,AR,72764,-94.183496,36.239871,JjrqrvLSYr
300,124 Roberts Spur,Tucson,AZ,85711,-110.934,32.216193,sFKWQATTzL
301,21837 William Hollow Apt. 039,Goodyear,AZ,85395,-112.473236,33.517482,XmZaoHPHSy
302,93903 Stephanie Loaf Suite 623,Parker,AZ,85344,-114.335001,34.230076,SyreHBICeJ
303,163 Martinez Corners,Chandler,AZ,85286,-111.814513,33.354221,KmhRPKZCGH
304,738 Victoria Field,Peoria,AZ,85345,-112.222711,33.665105,vbNSVnMUtH
305,72204 Jason Overpass,Phoenix,AZ,85085,-112.110746,33.751437,GcgGMmMNnM
306,9235 Castillo Alley,Page,AZ,86040,-111.569901,36.984209,VFIfTenucl
307,9909 Stephen Garden Suite 119,Tucson,AZ,85706,-110.935057,32.141039,fTDjjUgyPt
308,619 Young Dam Apt. 636,Gilbert,AZ,85295,-111.749589,33.344894,XRETCvNecU
309,96750 Hunter Rue,Phoenix,AZ,85043,-112.264499,33.441286,gWrdSGEqXR
310,639 Kennedy Via,Winslow,AZ,86047,-110.72158,35.06388,LUkQHvcsJC
311,2783 Davis Ways,Phoenix,AZ,85032,-112.073984,33.653545,NLHddPkKSZ
312,383 Carney Via,Mesa,AZ,85206,-111.714432,33.470637,nkhaofsXWX
313,5774 Michele Spring Apt. 229,Tucson,AZ,85713,-111.077896,32.275026,YJRcpCPDbb
314,7718 Robin Pine Suite 106,Phoenix,AZ,85015,-112.184969,33.578525,XcsmWCSHAn
315,291 Karen Pike,Tucson,AZ,85713,-111.072663,32.224186,nVinZtKXmn
316,8289 Kenneth Road Suite 795,Gilbert,AZ,85295,-111.781393,33.35641,NNwwZozxoX
317,683 Martin Port,Chandler,AZ,85226,-111.97345,33.329563,HTIwvmlWor
318,36453 Rojas Loop Apt. 266,Scottsdale,AZ,85251,-111.928614,33.561287,fzrZNYWHTi
319,18210 Steve Forge,Tucson,AZ,85741,-111.081292,32.365586,DeMAuohUns
320,9265 Amber Drive Apt. 690,Benson,AZ,85602,-110.344254,32.01359,YRUznOzyjO
321,6134 Stephens Loaf Suite 550,Phoenix,AZ,85041,-112.13227,33.428132,YwiYIQcEhN
322,1814 Sarah Parks,Tucson,AZ,85716,-110.982009,32.252909,NVWZQAnrQf
323,52350 Young Inlet,Yuma,AZ,85365,-114.687852,32.761948,BMkYfwAGgx
324,3863 Edwards Vista Apt. 337,Show Low,AZ,85901,-110.08782,34.265597,pObdaynIwj
325,58532 Michael Greens,Yuma,AZ,85365,-114.618576,32.746131,lFdaNRAggD
326,04731 David Garden,Glendale,AZ,85308,-112.281222,33.659925,RckpwcQQTO
327,286 Kline Field,Tucson,AZ,85741,-111.028251,32.36527,IfuiXtjMFO
328,07282 Richard Vista Suite 251,Tucson,AZ,85706,-110.914504,32.171301,TqAnrbDXcf
329,93399 Wayne Spur,Page,AZ,86040,-111.570449,36.93878,MXLjMOzIFt
330,69541 Brandt Lights,Chandler,AZ,85225,-111.884821,33.384202,iGdgLWlPJr
331,8528 Devin Villages,Nogales,AZ,85621,-110.947026,31.469637,JLZymbQADQ
332,6955 Cathy Shores,Phoenix,AZ,85020,-112.123365,33.625368,ueloMMwNnS
333,447 David Mountains,Tucson,AZ,85710,-110.885794,32.251037,KBfHaNMQDX
334,5476 Simpson Unions,Surprise,AZ,85374,-112.463663,33.686522,EklrZauhGy
335,232 Brianna Squares Suite 969,Peoria,AZ,85345,-112.254846,33.628915,KhNnTKyJMj
336,7612 Adams Shores Apt. 047,Mesa,AZ,85204,-111.825925,33.48213,RUgjqKizhR
337,93573 Collier Isle,Phoenix,AZ,85032,-112.048682,33.683892,NetCEdRIwr
338,06321 Hamilton Station,Mesa,AZ,85210,-111.824684,33.423248,YVGbdudfTi
339,352 John Rue,San Tan Valley,AZ,85143,-111.654398,33.275735,IrcqHLgvyy
340,100 Bolton River Apt. 362,Phoenix,AZ,85043,-112.272695,33.421408,kFwAgrShQw
341,416 Kayla Canyon Apt. 642,Surprise,AZ,85374,-112.476747,33.648581,rhkBxclfac
342,001 Gail Hollow Suite 764,Green Valley,AZ,85614,-111.073068,31.933056,mHoLOEekyE
343,71854 Lee Burg,Tucson,AZ,85719,-111.018368,32.367306,yLMIqRZmZh
344,7817 Sharon Crossing,Cave Creek,AZ,85331,-112.038835,33.823417,gLUbqhGZbu
345,69796 Gregory Point,Mesa,AZ,85213,-111.87417,33.450488,uyQhNAdVnw
346,085 Austin Wells Suite 966,Peoria,AZ,85382,-112.367965,33.740621,RuevssXThk
347,3781 Yang Camp,Anthem,AZ,85086,-112.287042,33.938587,cUguYMvpPc
348,6337 Steele Summit Suite 171,Avondale,AZ,85392,-112.388061,33.520879,NLfIgWfQbH
349,46587 Perez Wells Suite 618,Tucson,AZ,85713,-111.021959,32.252672,cYLpitdZlO
350,7190 Samuel Fort Apt. 604,Phoenix,AZ,85042,-112.014511,33.47859,QWobheLcdC
351,28792 Charles Court,Flagstaff,AZ,86001,-111.769809,35.251918,taWsTHPqLn
352,34941 Mejia Alley Suite 525,Tucson,AZ,85730,-110.849577,32.272296,KrEMnCGInA
353,54664 Brown Underpass Suite 111,San Luis,AZ,85349,-114.823711,32.569777,bHOPekkcgW
354,92404 Paul Mount,Peoria,AZ,85381,-112.217713,33.660284,GvcjFKTfbX
355,00595 Kramer River Apt. 447,Mesa,AZ,85212,-111.774762,33.458312,RsbpsBDMIB
356,84682 Mann Streets,Phoenix,AZ,85041,-112.129255,33.471453,cwAloPhkMT
357,1828 Bautista Port,Mesa,AZ,85203,-111.840218,33.538658,tFUfAbGllv
358,26794 Tiffany Wall,Phoenix,AZ,85085,-112.170493,33.758179,YNwtAuRmUB
359,2148 Lynch Streets Suite 506,Gilbert,AZ,85295,-111.740036,33.338205,nwJOsScRCr
360,30113 Mcbride Views Apt. 752,Tempe,AZ,85284,-112.012162,33.419745,yYZEmfKrBj
361,7871 Huber Station,Phoenix,AZ,85041,-112.143442,33.427719,HotgJGXPDt
362,561 Jodi Brook,Safford,AZ,85546,-109.738684,32.823744,ebwSeQbgGI
363,738 Vasquez Centers Apt. 339,Tucson,AZ,85747,-110.832989,32.179179,VNxllmKKKF
364,962 Patricia Dam Apt. 111,Chandler,AZ,85226,-111.920409,33.346189,gexgfhmluO
365,358 Richard Mountains,Phoenix,AZ,85032,-112.057674,33.651172,CbpKHDzKIm
366,21826 Heather Lodge,Gilbert,AZ,85295,-111.755431,33.340908,IbJditmnqi
367,0814 Johnson Forest Apt. 364,Yuma,AZ,85364,-114.771442,32.719596,IcEnxTnVDt
368,32905 Vaughan Drives Suite 723,Chandler,AZ,85225,-111.853984,33.340085,ZSzyXROzCI
369,9333 Hill Lodge Suite 545,Flagstaff,AZ,86004,-111.636713,35.286267,LNHExXVxuw
370,1582 Hopkins Landing,Chandler,AZ,85226,-111.924911,33.368601,LBPUwSuEOr
371,5899 Howard Divide,Coolidge,AZ,85128,-111.585017,33.038746,hSlqWhppdl
372,1984 Ashley Parkways,Avondale,AZ,85392,-112.331893,33.532152,ucyXGTnSAV
373,2598 Lindsey Field,Tucson,AZ,85746,-111.061906,32.124651,UTafMjeTPw
374,098 Derek Fall,Phoenix,AZ,85031,-112.233908,33.574836,LXZMVhmNZt
375,4518 Adam River Suite 255,Mesa,AZ,85201,-111.916464,33.41087,inBQFIIaGt
376,6978 Jasmine Prairie Apt. 441,Phoenix,AZ,85020,-112.126015,33.616916,gdzMbRmeKN
377,064 Jennifer Mills Apt. 455,Chandler,AZ,85226,-111.961902,33.31221,ZTyJoEnDHx
378,2701 Mcknight Pike Suite 895,Glendale,AZ,85303,-112.212775,33.546997,BLRysClNCk
379,88653 Mack Rapid,Peoria,AZ,85382,-112.358798,33.728939,imYhKttEJP
380,799 Monica Shores,Phoenix,AZ,85032,-112.082088,33.667794,UsxJZmKYSJ
381,227 Daniel Passage Apt. 994,Goodyear,AZ,85395,-112.441247,33.535807,xFVclnCEDc
382,47806 Jones Mount Apt. 446,Tucson,AZ,85705,-111.072956,32.329199,bIamQqtYgS
383,304 Kenneth Port,Phoenix,AZ,85041,-112.185513,33.442807,anQpNZrCZC
384,1063 Evans Drive Suite 290,Avondale,AZ,85392,-112.356067,33.561751,WxLRwfJEtA
385,971 Richard Rapids Apt. 539,Yuma,AZ,85365,-114.666424,32.746862,iLtVXBvgRK
386,33522 Norman Mews Apt. 219,Nogales,AZ,85621,-110.92484,31.452855,omVMFGGMYf
387,31558 Vasquez Mission Suite 265,Benson,AZ,85602,-110.351434,32.020154,DtWbSdaRgc
388,23070 Paul Port Apt. 355,Glendale,AZ,85303,-112.236563,33.572597,OzeRxzSwPd
389,5750 Shaw Parks Apt. 668,Mesa,AZ,85203,-111.845068,33.569602,jqKlUeWMob
390,94879 Young Field Apt. 464,Scottsdale,AZ,85251,-111.941998,33.531342,ymmSTkXKaP
391,4170 Romero Roads Suite 238,Tucson,AZ,85747,-110.865975,32.115979,TfRHczOlpa
392,44784 Robert Fork,Mesa,AZ,85209,-111.675946,33.416494,sSeuhhjSAb
393,93978 Holly Circle,Peoria,AZ,85381,-112.238399,33.639927,KZUUlobcTx
394,1591 Salas Union Suite 066,Tucson,AZ,85711,-110.922149,32.264328,JBBNMukwnA
395,602 Kevin Isle Apt. 633,Mesa,AZ,85212,-111.718193,33.422303,zJhzWVtMZd
396,771 Carpenter Pass,Anthem,AZ,85086,-112.281602,33.985845,XlHhiOXipd
397,82076 James Ramp,Safford,AZ,85546,-109.726898,32.853021,kyXgiaDQVc
398,41731 Blair Plains,Glendale,AZ,85308,-112.228975,33.767376,wgAPicStmg
399,72425 Cassandra Overpass,El Mirage,AZ,85335,-112.322514,33.667487,ZTodIbWpla
400,24886 Elizabeth Prairie,San Clemente,CA,92673,-117.680959,33.53431,jicrVICbhN
401,74949 Justin Island Apt. 280,Carmichael,CA,95608,-121.315882,38.717991,PffcRNJxYK
402,83997 Lopez Islands,Fremont,CA,94538,-122.050804,37.582044,LnsjykTPKN
403,7288 Stark Lights Suite 026,Torrance,CA,90503,-118.437651,33.915268,RzsPAEECHs
404,942 Kevin Brooks,Escondido,CA,92027,-117.154573,33.124038,JIOFdGVmKL
405,6010 Rodriguez Landing Apt. 014,Jackson,CA,95642,-120.835247,38.458183,gMRrWBqlGa
406,889 Andrea Brooks,Manteca,CA,95337,-121.227263,37.826245,vwBwugVAWN
407,80867 Joseph Vista Apt. 629,Bakersfield,CA,93306,-119.067642,35.447695,EyIrgxyKzz
408,300 Campbell Circle Apt. 694,Torrance,CA,90501,-118.344604,33.949888,BrHcJPwbEN
409,39445 Laura Neck,Anaheim,CA,92801,-117.913236,33.936262,akQjIWpVOv
410,25423 Mason Flat,Vacaville,CA,95687,-122.026195,38.466074,DVyGOWNXXv
411,0494 Lewis Estates Apt. 266,Escondido,CA,92027,-117.175413,33.157981,VfrJEtNiPN
412,384 Rodriguez Plains,San Jose,CA,95122,-121.944865,37.319145,MzPDEzCyrR
413,1932 Tammy Turnpike,Fontana,CA,92335,-117.43654,34.122074,oFkmjAquSB
414,08013 Sutton Prairie Apt. 637,Diamond Bar,CA,91765,-117.870939,34.089176,yGPwyiMcbi
415,6858 Breanna Valleys Suite 528,Pico Rivera,CA,90660,-118.185871,34.067077,AqUDWvjuGh
416,957 Mclaughlin Road,Richmond,CA,94806,-122.362199,38.027453,yIFdwsDILv
417,83196 Robert Pine,West Covina,CA,91791,-117.933891,34.175298,xFIGeHHPyh
418,70252 Black Mission Suite 086,Barstow,CA,92311,-117.077221,34.975583,nvZNbCfANa
419,9365 Estrada Drives,San Leandro,CA,94577,-122.219717,37.75015,vEpuMuzgDK
420,104 Wiley Lane Apt. 157,La Palma,CA,90623,-118.063652,33.817977,OHByIIuqvZ
421,7374 Maria Islands Apt. 635,Eureka,CA,95501,-124.254735,40.815897,tcrIGfqQgn
422,009 Jones Plain,Paso Robles,CA,93446,-120.759075,35.625107,xlOHnMEnYI
423,252 Cook Ferry,Fresno,CA,93703,-119.842137,36.866472,STxHCELnpK
424,267 Sandra Square,Sonora,CA,95370,-120.476121,38.085823,TqiZPZxWQk
425,194 Teresa Plain Apt. 637,Suisun City,CA,94585,-122.051904,38.259085,vDCAEyDhJL
426,33842 Jones Glens Apt. 143,Glendora,CA,91740,-117.839645,34.140117,EiYBogVros
427,8571 Myers Mountain,San Jose,CA,95129,-122.071676,37.3799,eQtOseJmkK
428,443 Maria Ridges,Downey,CA,90242,-118.130207,33.989303,XXHLlNNxjR
429,9160 White Skyway,Diamond Bar,CA,91765,-117.887214,34.030383,GKDSdetCnH
430,408 Andrea Rue Suite 981,Willows,CA,95988,-122.279163,39.516533,bKjxkLVUFW
431,096 James Keys,San Diego,CA,92111,-117.285834,32.820032,qcwZImCqet
432,5044 Chaney Gateway,Lompoc,CA,93436,-120.551268,34.746119,AwNEMRzdDq
433,5695 Carlson Flats,Norwalk,CA,90650,-118.152579,33.971498,tvEQSAowNt
434,5943 Donna Locks Suite 755,Calexico,CA,92231,-115.538181,32.789593,cIgHmBMbFM
435,50717 Savannah Forks,San Leandro,CA,94579,-122.186264,37.764449,SFsxMuMyiK
436,05166 Wyatt Mills,Elk Grove,CA,95758,-121.418303,38.459013,irIOUJdvXg
437,1287 Green Viaduct,Lincoln,CA,95648,-121.320574,38.924871,jUdfDqiGFX
438,00666 David Keys Apt. 144,Beaumont,CA,92223,-117.039241,33.948175,PFcALGtOUg
439,674 Vincent Land,Moreno Valley,CA,92555,-117.267767,33.926374,nOaMKntOeB
440,2951 Johnson Heights,Sacramento,CA,95823,-121.47424,38.581077,pBGKEietjb
441,303 Donna Summit,Laguna Niguel,CA,92677,-117.729407,33.617193,sAVaXyGJCC
442,8635 Rose Trail Suite 298,Long Beach,CA,90808,-118.163793,33.835592,WfYZIEJrHI
443,0804 Casey Parkways Apt. 283,Rancho Cucamonga,CA,91739,-117.520557,34.1889,TYNWWFHSaE
444,85648 Katie Prairie,Clovis,CA,93612,-119.769043,36.882221,hirHvxyfmy
445,136 Eric Stravenue Apt. 739,Panorama City,CA,91402,-118.469482,34.241742,buFdARyRiG
446,8814 Berger Crossing,Pleasanton,CA,94566,-121.91176,37.781532,qMNxApLuNQ
447,2227 Garcia Junctions Suite 776,Oceanside,CA,92056,-117.328902,33.214078,sPAFfXrIJL
448,09511 Fisher Springs Suite 724,Compton,CA,90221,-118.271163,33.94315,AmBEinMYuA
449,3112 Torres Mount Apt. 842,Salinas,CA,93906,-121.785488,36.789348,qxYRKtkHIr
450,137 Fitzgerald Centers,National City,CA,91950,-117.156579,32.737243,myMftfldar
451,8075 Lindsay Wells Apt. 065,Tracy,CA,95304,-121.518495,37.835182,OHQlLBVKCC
452,048 Moore Passage Suite 016,Folsom,CA,95630,-121.211357,38.732838,ZObCkaVWyU
453,7901 John Lake Suite 842,La Habra,CA,90631,-117.910779,33.937032,RRMOPFcgmJ
454,56213 Steele Run,Downey,CA,90242,-118.162333,33.928488,zbozWvFTfr
455,07419 Sydney Court,Pomona,CA,91766,-117.873736,34.069178,VtToUfifAC
456,51241 Young Ports,Palmdale,CA,93552,-118.055854,34.676045,XTDkqKpfBP
457,0580 Nathan Ranch Apt. 673,Chico,CA,95928,-121.874021,39.712949,yrDpjBOiWX
458,6683 Brewer Roads,Red Bluff,CA,96080,-122.235745,40.281972,vBNMhzgzOc
459,61722 Cantu Crescent Suite 841,La Puente,CA,91744,-117.934362,34.011444,ubMJRJhMaN
460,54258 Cruz Bypass,Morgan Hill,CA,95037,-121.712157,37.123905,UYTrQKTfnC
461,0110 James Manors Suite 499,Lincoln,CA,95648,-121.331619,38.91066,dVkkRUxevy
462,53519 Patrick Club,Woodland,CA,95776,-121.733516,38.74014,LgtfSfbbKT
463,8580 Edwin Shores Suite 821,Clovis,CA,93612,-119.759495,36.874256,zZkqbHGQXT
464,7016 Harry Shores Apt. 201,Camarillo,CA,93010,-119.122467,34.229187,uBSDOCBWOG
465,52002 Carter Forge,Fresno,CA,93650,-119.82362,36.832493,oGXuuzyVBV
466,210 Anderson Circles Suite 384,San Diego,CA,92123,-117.172713,32.838993,gKSYQjiPFU
467,759 Shea Bypass Apt. 479,Stockton,CA,95219,-121.448087,38.073899,gsgEhDsiho
468,510 Terri Ramp Suite 130,Westminster,CA,92683,-118.088559,33.849802,LJZSNwAbKh
469,576 Crosby Causeway Apt. 327,Anaheim,CA,92801,-117.949887,33.81616,SrklhlxLHI
470,26333 Amanda Lights Suite 284,Corona,CA,92881,-117.589362,33.84045,RjvfUbcZOy
471,8625 Olsen Ways,Santa Fe Springs,CA,90670,-118.057765,33.958356,tfuUaAEcRa
472,94060 Freeman Squares,Torrance,CA,90501,-118.312522,33.983809,goiPQvhSSZ
473,1836 Hernandez Hills Apt. 007,San Jose,CA,95129,-122.02601,37.36377,nxVCRLvMto
474,57193 Bennett Keys Apt. 282,Stevenson Ranch,CA,91381,-118.634455,34.42357,bOpqKZDhLy
475,5516 Liu Mountains,Oceanside,CA,92057,-117.324335,33.256986,kwUJxCLTIE
476,520 Stevenson Estates Apt. 316,Pleasanton,CA,94588,-121.984724,37.768739,pnbOcuWxUI
477,11621 Jessica Mills,Escondido,CA,92027,-117.127146,33.129908,JgYywzTWoa
478,11811 Christina Run,Beaumont,CA,92223,-117.079172,33.979507,EEUzdulBno
479,44219 Whitney Court Suite 875,Ukiah,CA,95482,-123.286363,39.174401,wEsKphJBmG
480,19216 Smith Well,Kerman,CA,93630,-120.032332,36.782818,hcWEXbAMeN
481,07708 Martinez Drive Suite 956,Bakersfield,CA,93307,-118.960307,35.420897,iSeYKkRBKq
482,719 Holmes Well Apt. 505,Redding,CA,96003,-122.387344,40.646539,RHriQEMfHo
483,3133 Collins Forks,Brawley,CA,92227,-115.569232,33.08856,AmBXORCgwb
484,88884 Sophia Crest Apt. 875,San Diego,CA,92115,-117.120404,32.760434,CrrIMbxCqq
485,4478 Heather Garden Apt. 857,Fresno,CA,93650,-119.813425,36.871143,xHfBzPaBZi
486,73199 Jake Circle,Rialto,CA,92376,-117.41725,34.18292,VMtXAfNbZk
487,3503 Stout Canyon,Jurupa Valley,CA,92509,-117.573578,34.031089,amAvyyitat
488,92240 Vance Harbor Suite 715,Lodi,CA,95242,-121.351632,38.125007,muZFCmswLc
489,02883 Jody Park Apt. 136,Porterville,CA,93257,-119.066396,36.11187,ZhNiaeWpny
490,61775 Scott Prairie,La Mirada,CA,90638,-118.089766,33.955456,vKDywjAzZd
491,37372 Shawn Knolls Apt. 974,Turlock,CA,95380,-120.968785,37.525399,MRvRanWuFD
492,99141 Jason Rue,Yreka,CA,96097,-122.682906,41.749605,ZCvWjQnxhZ
493,92227 Mclaughlin Junction Suite 491,Lake Elsinore,CA,92532,-117.341477,33.730245,DTkbsfedVz
494,8373 Robinson Plain Suite 457,West Hills,CA,91307,-118.629979,34.287667,TzspEzWugW
495,657 Audrey Prairie,San Jose,CA,95112,-121.974467,37.313954,SAllUiVGKD
496,53524 Gina Ridge Apt. 191,Torrance,CA,90501,-118.355917,33.984544,gRIvpnKIMt
497,00963 White Stream Apt. 719,Corona,CA,92882,-117.623559,33.917661,YiyvpQxhVk
498,015 Jerry Underpass Apt. 709,Visalia,CA,93292,-119.330637,36.360059,iaARobSsok
499,47825 Rodriguez Prairie,Elk Grove,CA,95757,-121.462768,38.417248,HltXYGFSmC
500,666 Davis Circles,Englewood,CO,80110,-105.022375,39.746852,rObgLFoScz
501,056 Douglas Cove,Trinidad,CO,81082,-104.560672,37.180274,XBKTyFgJmh
502,972 Theresa Crossroad Apt. 697,Gunnison,CO,81230,-106.913551,38.633946,cAZveVAVcM
503,74961 Matthew Creek,Denver,CO,80231,-104.964141,39.786441,KRdVMkqBQk
504,13459 Ana Points Suite 484,Grand Junction,CO,81505,-108.659451,39.158334,qPoYzzwKsC
505,2969 Linda Branch Suite 123,La Junta,CO,81050,-103.652561,38.068119,hFZJablusw
506,689 Heather Fort,Fort Morgan,CO,80701,-103.8104,40.319522,AvCYHSVyPE
507,949 Wright Inlet,Broomfield,CO,80020,-105.03535,39.977383,DDPCuVnlEB
508,3350 Tara Park Suite 535,Colorado Springs,CO,80909,-104.876318,38.938535,JSGHgmrdqz
509,04297 Jessica Shoals Suite 442,Loveland,CO,80537,-105.028268,40.475083,TpzFFcQkEU
510,554 Mccarty Harbor Suite 535,Fort Morgan,CO,80701,-103.858148,40.366463,LvCyJhFFot
511,50475 Rogers Alley Suite 368,Avon,CO,81620,-106.570475,39.676643,TKbDlFgYUY
512,3528 Becker Points,Fort Morgan,CO,80701,-103.844721,40.342747,MGzlbEMKPd
513,570 Bowers Dam,Aurora,CO,80015,-104.77651,39.625777,tNeqpNHLCT
514,248 Diane Village,Denver,CO,80231,-104.926165,39.779113,zqHwMLQiDI
515,4398 Nicole Drives,Westminster,CO,80003,-105.143481,39.828666,avgjmtAWKS
516,77635 Anthony Isle,Longmont,CO,80504,-105.127979,40.231544,VGVfuOHNgC
517,0749 Darren Cape Apt. 017,Westminster,CO,80030,-105.073872,39.816481,kcrDytzvHi
518,49028 Hughes Pine,Monument,CO,80132,-104.953049,39.122606,RVcVQDfgNP
519,56410 Beth Forges Apt. 406,Greeley,CO,80631,-104.734689,40.44081,MQoccNciqS
520,4417 Clark Ford Suite 260,Colorado Springs,CO,80909,-104.865478,38.929359,IOrJtcMaju
521,219 Henry Overpass Apt. 633,Sterling,CO,80751,-103.233355,40.663245,JeljPoUkUC
522,498 Daniel Lodge,Denver,CO,80231,-104.928803,39.774867,VZfDxgGBIH
523,165 Delgado Plains,Westminster,CO,80030,-105.078813,39.849965,OBPiODVoiZ
524,78591 Erin Streets,Thornton,CO,80229,-105.02668,39.929883,vqZHuxyNwT
525,98594 Brittney Passage,Aurora,CO,80011,-104.852607,39.880425,JkELVwXFuR
526,5388 Anthony Courts,Denver,CO,80231,-104.986182,39.715141,sgqfksfNji
527,0920 Thomas Islands Suite 445,Colorado Springs,CO,80909,-104.820189,38.942037,yslZpKTMYM
528,9708 Martin Prairie,Sterling,CO,80751,-103.270286,40.633503,WzJWrReBbK
529,1416 Hamilton Hollow Suite 054,Westminster,CO,80031,-105.120422,39.920182,hitvMptScA
530,08874 Rodriguez Causeway,Fort Morgan,CO,80701,-103.83,40.355413,DWSNsczeHf
531,960 Wong Mountain Apt. 502,Elizabeth,CO,80107,-104.677922,39.468496,vedGpGTCaA
532,0123 Lori Springs Suite 065,Pueblo,CO,81005,-104.610027,38.237376,wnUbzqzVLN
533,32760 Rose Avenue,Greeley,CO,80634,-104.873778,40.451314,dlsASnzUof
534,137 Williams Forest,Grand Junction,CO,81505,-108.612449,39.130294,xZxjZGYQkD
535,31526 Jones Fords,Brighton,CO,80601,-104.83845,40.018917,YbMnmTvBmj
536,3520 White Estate Suite 639,Monument,CO,80132,-104.978917,39.123294,bAySFmAPfW
537,1335 Steve Walks Apt. 271,Falcon,CO,80831,-104.62142,38.955992,OdMySLlOTo
538,02723 Alec Circle Suite 649,Brighton,CO,80602,-104.916863,39.983459,yvZlEZtunz
539,099 Hall Shore,Grand Junction,CO,81504,-108.513765,39.116589,CuCPzXJMWp
540,6025 Perkins Hill Apt. 182,Avon,CO,81620,-106.572193,39.681394,wtqXYmMChT
541,337 Collins Unions Apt. 919,Longmont,CO,80504,-105.159813,40.222719,HkZDhlhEML
542,51769 Hart Glens Suite 343,Lakeside,CO,80212,-105.179569,39.814736,UXrLTPRije
543,6361 Miller Harbor,Grand Junction,CO,81505,-108.68915,39.146131,wvPVaSQpaj
544,7083 Schroeder Bridge Suite 875,Aurora,CO,80015,-104.787197,39.644676,BHzGrxNbFW
545,82334 Todd Rapids Apt. 775,Rifle,CO,81650,-107.869247,39.586702,HMVTJBCUIF
546,1263 Joy Creek Apt. 676,Rifle,CO,81650,-107.845693,39.560151,MuyCYbYBxs
547,650 Jill Mews,Brighton,CO,80602,-104.989588,39.945145,HMlYsLmbGj
548,2819 Michelle Springs Apt. 418,Lakewood,CO,80226,-105.18226,39.750621,DtTvqycKgN
549,826 Justin Prairie Suite 154,Fort Collins,CO,80525,-105.183462,40.579127,jMRHzUYWGr
550,5336 Day Mountains,Thornton,CO,80229,-105.016526,39.912652,jDjTMwXPaW
551,27158 King Union Suite 849,Aurora,CO,80011,-104.873519,39.872193,bTPitiadDf
552,16991 Gamble Squares,Denver,CO,80207,-104.910076,39.830855,XtAcgfllbt
553,7473 Gabriel Walk,Glenwood Springs,CO,81601,-107.334488,39.54092,GNsrsDqaWG
554,882 Smith Spur Apt. 442,Colorado Springs,CO,80920,-104.718557,38.927248,QwUAYBClXo
555,1498 Jones Run Apt. 113,Gunnison,CO,81230,-106.969063,38.622102,dAKDjDdbgE
556,4716 Sandra Pass,Brighton,CO,80602,-104.971287,39.91446,kouGQBAYkT
557,78360 Rebecca Tunnel Suite 846,Denver,CO,80219,-105.07029,39.781024,NTsFynkGxa
558,4670 Robert Motorway Suite 048,Fountain,CO,80906,-104.883874,38.813736,vjmSDHZTKR
559,677 Martin Mall Apt. 789,Greeley,CO,80634,-104.837913,40.488739,YwzrtcuWql
560,39280 Jeffrey Islands Suite 936,Rifle,CO,81650,-107.887263,39.561771,lVDbdDjNoi
561,699 Hutchinson Landing,Salida,CO,81201,-106.077982,38.521766,BnLiFmxYPC
562,194 Price Heights Suite 045,Brighton,CO,80602,-104.962096,39.967543,tQMfbapujG
563,01633 Gary Junction,Gunnison,CO,81230,-106.94633,38.672826,BJJfcJSPSh
564,3415 Smith Locks Apt. 826,Aurora,CO,80015,-104.731453,39.627059,lVpCCQnRxB
565,3008 Susan Forks,Cortez,CO,81321,-108.620094,37.354642,BJlQuKIHsV
566,0270 Jorge Estate Apt. 268,Fort Collins,CO,80524,-105.157675,40.613317,KWBWnTlMXn
567,87925 Debbie Orchard,Cortez,CO,81321,-108.632528,37.389639,SkkLsgoWrs
568,515 Christian Fork,Littleton,CO,80127,-105.274098,39.622491,xpUDsAzkux
569,522 Green Parks Apt. 943,Colorado Springs,CO,80915,-104.757607,38.883013,ArctgqcWvq
570,97215 Hart Pines,Aurora,CO,80010,-104.933647,39.715671,EufDIAXvgn
571,105 Williamson Row,Thornton,CO,80229,-105.017028,39.923777,pXzMbLFsrG
572,75518 Jackson Port,Colorado Springs,CO,80915,-104.738942,38.963906,nuVxmerWmM
573,61305 Christina Spurs,Brighton,CO,80601,-104.827543,40.011253,joUqpoabac
574,694 Fleming Camp,Colorado Springs,CO,80905,-104.848929,38.879182,CFmNPYObxF
575,365 Rodney Squares Apt. 395,Arvada,CO,80002,-105.142127,39.836547,EmmZmSYByY
576,17300 Huynh Path Suite 588,Lakewood,CO,80226,-105.150301,39.73385,LWArwddric
